customer_id,snapshot_date,sessions_30d,product_views_30d,cart_adds_30d,wishlist_adds_30d,abandoned_carts_30d,email_opens_30d,campaign_clicks_30d,last_visit_days_ago
CUST01998,2025-09-30,13,49,3,2,1,4,0,0
CUST01999,2025-09-30,4,11,0,0,0,2,1,14
CUST02000,2025-09-30,11,58,5,2,3,5,0,18
CUST02001,2025-09-30,12,58,2,3,1,3,1,2
CUST02002,2025-09-30,7,25,2,0,0,5,2,0
CUST02003,2025-09-30,3,8,1,0,0,0,0,30
CUST02004,2025-09-30,6,26,3,1,1,3,1,6
CUST02005,2025-09-30,6,28,3,2,1,4,2,0
CUST02006,2025-09-30,2,9,0,0,0,0,0,12
CUST02007,2025-09-30,5,15,1,1,1,2,1,33
CUST02008,2025-09-30,3,10,2,0,1,0,0,39
CUST02009,2025-09-30,1,4,1,0,0,0,0,0
CUST02010,2025-09-30,6,19,2,2,1,7,3,24
CUST02011,2025-09-30,2,10,1,1,0,0,0,27
CUST02012,2025-09-30,7,26,1,1,0,0,0,2
CUST02013,2025-09-30,7,34,3,0,1,3,1,18
CUST02014,2025-09-30,0,0,0,0,0,0,0,4
CUST02015,2025-09-30,4,13,1,0,0,0,0,47
CUST02016,2025-09-30,17,69,1,3,0,3,1,4
CUST02017,2025-09-30,12,36,4,1,1,5,2,20
CUST02018,2025-09-30,17,70,1,3,0,4,1,13
CUST02019,2025-09-30,7,39,1,1,0,0,0,14
CUST02020,2025-09-30,8,36,1,1,1,6,0,8
CUST02021,2025-09-30,12,36,1,1,0,0,0,0
CUST02022,2025-09-30,1,4,0,0,0,0,0,4
CUST02023,2025-09-30,7,32,3,1,1,9,0,10
CUST02024,2025-09-30,17,72,8,1,2,8,3,6
CUST02025,2025-09-30,3,15,0,1,0,2,1,1
CUST02026,2025-09-30,2,5,0,0,0,3,1,3
CUST02027,2025-09-30,7,39,4,0,2,3,1,0
CUST02028,2025-09-30,3,8,1,0,1,0,0,25
CUST02029,2025-09-30,0,0,0,0,0,5,2,9
CUST02030,2025-09-30,18,99,1,4,1,7,2,0
CUST02031,2025-09-30,2,8,0,1,0,3,0,35
CUST02032,2025-09-30,2,11,0,1,0,0,0,60
CUST02033,2025-09-30,9,32,4,0,1,3,1,25
CUST02034,2025-09-30,9,24,3,2,1,4,0,4
CUST02035,2025-09-30,0,0,0,0,0,6,1,23
CUST02036,2025-09-30,6,28,2,0,1,0,0,5
CUST02037,2025-09-30,3,11,0,1,0,4,1,2
CUST02038,2025-09-30,3,9,1,0,1,3,1,57
CUST02039,2025-09-30,0,0,0,0,0,5,0,18
CUST02040,2025-09-30,14,41,2,4,0,4,2,11
CUST02041,2025-09-30,7,38,2,1,1,3,1,14
CUST02042,2025-09-30,6,27,3,0,1,2,1,0
CUST02043,2025-09-30,6,17,3,0,1,3,1,8
CUST02044,2025-09-30,14,56,6,1,2,0,0,0
CUST02045,2025-09-30,5,16,2,0,1,6,3,31
CUST02046,2025-09-30,6,25,1,1,0,6,2,52
CUST02047,2025-09-30,1,5,0,0,0,0,0,16
CUST02048,2025-09-30,0,0,0,0,0,1,0,26
CUST02049,2025-09-30,6,23,1,0,0,4,1,21
CUST02050,2025-09-30,4,15,2,0,1,6,2,0
CUST02051,2025-09-30,0,0,0,0,0,0,0,23
CUST02052,2025-09-30,2,10,1,0,1,0,0,12
CUST02053,2025-09-30,0,0,0,0,0,0,0,0
CUST02054,2025-09-30,9,23,1,2,0,0,0,5
CUST02055,2025-09-30,1,6,0,0,0,0,0,13
CUST02056,2025-09-30,2,6,0,1,0,6,1,35
CUST02057,2025-09-30,10,32,1,3,0,3,0,0
CUST02058,2025-09-30,0,0,0,0,0,3,1,0
CUST02059,2025-09-30,2,8,0,0,0,3,1,7
CUST02060,2025-09-30,4,13,2,1,1,3,0,6
CUST02061,2025-09-30,7,34,2,2,1,2,1,13
CUST02062,2025-09-30,0,0,0,0,0,0,0,22
CUST02063,2025-09-30,7,34,1,1,1,3,1,19
CUST02064,2025-09-30,2,6,0,0,0,6,0,0
CUST02065,2025-09-30,1,4,0,0,0,2,0,37
CUST02066,2025-09-30,9,38,1,2,0,8,2,5
CUST02067,2025-09-30,5,25,1,1,1,4,0,9
CUST02068,2025-09-30,11,33,4,2,2,8,4,0
CUST02069,2025-09-30,2,9,0,0,0,0,0,57
CUST02070,2025-09-30,11,58,4,3,1,10,2,32
CUST02071,2025-09-30,12,37,4,1,1,2,0,0
CUST02072,2025-09-30,4,15,1,1,1,0,0,1
CUST02073,2025-09-30,0,0,0,0,0,0,0,3
CUST02074,2025-09-30,7,41,1,1,1,3,1,0
CUST02075,2025-09-30,0,0,0,0,0,0,0,59
CUST02076,2025-09-30,1,4,0,0,0,2,1,35
CUST02077,2025-09-30,3,15,1,1,0,1,0,27
CUST02078,2025-09-30,3,11,1,1,1,5,2,12
CUST02079,2025-09-30,1,5,0,0,0,2,0,6
CUST02080,2025-09-30,1,6,0,0,0,4,2,37
CUST02081,2025-09-30,3,10,1,0,0,4,1,45
CUST02082,2025-09-30,1,3,0,0,0,0,0,39
CUST02083,2025-09-30,4,23,2,1,1,0,0,19
CUST02084,2025-09-30,2,6,0,0,0,3,1,41
CUST02085,2025-09-30,1,4,0,0,0,0,0,0
CUST02086,2025-09-30,8,38,3,1,1,7,3,1
CUST02087,2025-09-30,3,9,1,0,0,0,0,0
CUST02088,2025-09-30,1,3,0,0,0,1,0,11
CUST02089,2025-09-30,1,4,0,0,0,0,0,8
CUST02090,2025-09-30,1,3,0,0,0,0,0,6
CUST02091,2025-09-30,10,44,2,0,1,7,1,4
CUST02092,2025-09-30,2,9,0,0,0,0,0,31
CUST02093,2025-09-30,8,48,1,1,0,0,0,0
CUST02094,2025-09-30,1,4,0,0,0,1,0,33
CUST02095,2025-09-30,0,0,0,0,0,5,1,29
CUST02096,2025-09-30,9,43,2,1,1,2,0,0
CUST02097,2025-09-30,5,22,2,1,1,2,0,3
CUST02098,2025-09-30,8,30,1,2,1,0,0,32
CUST02099,2025-09-30,2,5,1,1,0,2,1,25
CUST02100,2025-09-30,13,68,5,1,1,0,0,17
CUST02101,2025-09-30,6,17,0,1,0,0,0,0
CUST02102,2025-09-30,19,102,3,1,1,5,1,10
CUST02103,2025-09-30,0,0,0,0,0,0,0,0
CUST02104,2025-09-30,7,25,0,1,0,0,0,0
CUST02105,2025-09-30,1,5,0,0,0,0,0,0
CUST02106,2025-09-30,7,26,3,1,2,2,1,14
CUST02107,2025-09-30,8,46,1,0,0,7,1,30
CUST02108,2025-09-30,11,31,3,2,1,0,0,3
CUST02109,2025-09-30,7,25,2,2,1,6,3,7
CUST02110,2025-09-30,1,5,0,0,0,1,0,13
CUST02111,2025-09-30,0,0,0,0,0,1,0,34
CUST02112,2025-09-30,0,0,0,0,0,0,0,60
CUST02113,2025-09-30,1,5,0,0,0,1,0,37
CUST02114,2025-09-30,8,48,2,2,1,0,0,22
CUST02115,2025-09-30,0,0,0,0,0,0,0,50
CUST02116,2025-09-30,1,5,0,0,0,4,0,28
CUST02117,2025-09-30,6,30,3,1,1,7,2,18
CUST02118,2025-09-30,5,23,2,1,1,0,0,19
CUST02119,2025-09-30,8,47,4,2,1,8,0,0
CUST02120,2025-09-30,1,4,1,0,0,4,0,1
CUST02121,2025-09-30,6,15,2,1,1,1,0,1
CUST02122,2025-09-30,0,0,0,0,0,0,0,45
CUST02123,2025-09-30,0,0,0,0,0,3,1,17
CUST02124,2025-09-30,15,39,2,3,1,10,4,6
CUST02125,2025-09-30,13,45,1,3,1,10,5,30
CUST02126,2025-09-30,1,4,0,0,0,0,0,44
CUST02127,2025-09-30,3,10,0,1,0,2,1,38
CUST02128,2025-09-30,11,58,3,1,1,4,0,3
CUST02129,2025-09-30,2,6,1,0,0,0,0,18
CUST02130,2025-09-30,4,22,1,0,1,0,0,9
CUST02131,2025-09-30,2,9,0,1,0,0,0,29
CUST02132,2025-09-30,1,5,0,0,0,1,0,5
CUST02133,2025-09-30,11,53,3,3,0,7,1,8
CUST02134,2025-09-30,1,4,0,0,0,0,0,44
CUST02135,2025-09-30,2,10,0,0,0,0,0,13
CUST02136,2025-09-30,4,11,1,1,1,0,0,9
CUST02137,2025-09-30,5,13,1,1,0,6,3,7
CUST02138,2025-09-30,2,6,0,0,0,1,0,36
CUST02139,2025-09-30,3,16,1,1,0,0,0,7
CUST02140,2025-09-30,15,42,3,0,1,0,0,0
CUST02141,2025-09-30,16,51,6,4,3,6,2,11
CUST02142,2025-09-30,1,4,0,0,0,0,0,25
CUST02143,2025-09-30,14,37,1,1,1,7,2,13
CUST02144,2025-09-30,0,0,0,0,0,0,0,40
CUST02145,2025-09-30,2,9,0,0,0,0,0,23
CUST02146,2025-09-30,0,0,0,0,0,1,0,27
CUST02147,2025-09-30,1,3,0,0,0,1,0,36
CUST02148,2025-09-30,1,6,1,0,0,0,0,31
CUST02149,2025-09-30,8,21,4,0,1,2,1,7
CUST02150,2025-09-30,2,10,1,1,1,5,2,55
CUST02151,2025-09-30,9,47,2,3,1,2,1,10
CUST02152,2025-09-30,4,16,1,0,1,0,0,28
CUST02153,2025-09-30,3,10,0,1,0,0,0,12
CUST02154,2025-09-30,10,32,2,1,1,7,2,24
CUST02155,2025-09-30,10,26,1,2,0,1,0,45
CUST02156,2025-09-30,0,0,0,0,0,4,2,40
CUST02157,2025-09-30,8,22,1,2,0,8,1,12
CUST02158,2025-09-30,3,9,1,0,0,4,2,0
CUST02159,2025-09-30,19,87,4,1,2,6,0,10
CUST02160,2025-09-30,2,10,1,0,0,0,0,0
CUST02161,2025-09-30,1,3,0,0,0,0,0,41
CUST02162,2025-09-30,12,57,3,2,1,8,4,0
CUST02163,2025-09-30,1,6,0,0,0,0,0,46
CUST02164,2025-09-30,2,6,1,0,0,0,0,3
CUST02165,2025-09-30,3,9,0,1,0,1,0,0
CUST02166,2025-09-30,1,4,0,0,0,0,0,5
CUST02167,2025-09-30,6,30,3,1,1,4,0,24
CUST02168,2025-09-30,8,31,2,2,1,3,1,30
CUST02169,2025-09-30,9,50,4,1,3,6,1,16
CUST02170,2025-09-30,3,17,1,0,1,2,1,25
CUST02171,2025-09-30,1,4,0,0,0,5,1,11
CUST02172,2025-09-30,4,22,2,0,1,6,0,0
CUST02173,2025-09-30,9,34,3,2,2,4,1,13
CUST02174,2025-09-30,12,32,3,1,1,6,2,30
CUST02175,2025-09-30,6,16,2,1,0,5,1,6
CUST02176,2025-09-30,8,41,2,1,1,5,2,14
CUST02177,2025-09-30,1,6,0,0,0,0,0,42
CUST02178,2025-09-30,9,47,2,2,1,6,1,11
CUST02179,2025-09-30,9,48,2,2,1,0,0,0
CUST02180,2025-09-30,7,31,1,1,0,4,1,20
CUST02181,2025-09-30,5,18,3,1,2,0,0,11
CUST02182,2025-09-30,5,24,2,1,0,3,0,7
CUST02183,2025-09-30,2,7,1,0,0,2,1,0
CUST02184,2025-09-30,2,12,0,0,0,0,0,22
CUST02185,2025-09-30,1,5,0,0,0,7,1,44
CUST02186,2025-09-30,5,16,2,1,1,3,1,26
CUST02187,2025-09-30,1,3,1,0,0,4,1,40
CUST02188,2025-09-30,1,6,0,0,0,0,0,25
CUST02189,2025-09-30,6,17,0,1,0,5,0,17
CUST02190,2025-09-30,2,7,1,0,0,2,1,17
CUST02191,2025-09-30,4,23,1,1,0,0,0,13
CUST02192,2025-09-30,10,45,3,1,2,4,2,17
CUST02193,2025-09-30,10,47,5,0,2,0,0,4
CUST02194,2025-09-30,11,33,3,2,1,6,0,12
CUST02195,2025-09-30,3,14,1,1,1,4,1,26
CUST02196,2025-09-30,0,0,0,0,0,0,0,38
CUST02197,2025-09-30,9,33,2,3,1,5,0,10
CUST02198,2025-09-30,3,15,0,1,0,0,0,28
CUST02199,2025-09-30,3,13,1,0,0,0,0,16
CUST02200,2025-09-30,5,20,1,0,0,0,0,9
CUST02201,2025-09-30,2,11,1,0,1,0,0,33
CUST02202,2025-09-30,2,11,0,0,0,5,1,0
CUST02203,2025-09-30,3,13,1,1,0,6,2,2
CUST02204,2025-09-30,1,6,0,0,0,4,1,46
CUST02205,2025-09-30,3,17,1,0,0,3,0,43
CUST02206,2025-09-30,0,0,0,0,0,0,0,45
CUST02207,2025-09-30,2,8,1,0,1,0,0,9
CUST02208,2025-09-30,0,0,0,0,0,0,0,35
CUST02209,2025-09-30,11,39,3,3,1,0,0,0
CUST02210,2025-09-30,1,3,0,0,0,0,0,23
CUST02211,2025-09-30,6,26,1,1,1,7,2,0
CUST02212,2025-09-30,2,9,1,0,0,1,0,16
CUST02213,2025-09-30,2,12,1,0,0,5,1,9
CUST02214,2025-09-30,3,14,0,1,0,4,1,22
CUST02215,2025-09-30,9,44,3,1,1,0,0,4
CUST02216,2025-09-30,4,22,1,1,1,2,1,16
CUST02217,2025-09-30,12,57,4,2,1,6,2,0
CUST02218,2025-09-30,2,8,1,0,0,4,2,0
CUST02219,2025-09-30,4,18,2,1,1,3,1,2
CUST02220,2025-09-30,7,28,1,2,1,7,0,7
CUST02221,2025-09-30,1,5,1,0,0,3,1,19
CUST02222,2025-09-30,7,22,2,1,1,0,0,5
CUST02223,2025-09-30,19,89,5,2,3,6,1,0
CUST02224,2025-09-30,0,0,0,0,0,6,3,42
CUST02225,2025-09-30,3,15,0,0,0,0,0,45
CUST02226,2025-09-30,5,21,1,0,0,1,0,10
CUST02227,2025-09-30,4,19,1,1,0,1,0,14
CUST02228,2025-09-30,4,15,1,1,1,1,0,3
CUST02229,2025-09-30,9,42,3,1,1,4,1,19
CUST02230,2025-09-30,1,3,0,0,0,0,0,4
CUST02231,2025-09-30,10,31,2,0,1,0,0,14
CUST02232,2025-09-30,5,21,3,0,1,1,0,2
CUST02233,2025-09-30,4,17,2,1,1,3,0,29
CUST02234,2025-09-30,5,26,3,1,2,2,0,35
CUST02235,2025-09-30,1,3,1,0,0,2,0,6
CUST02236,2025-09-30,1,5,0,0,0,0,0,27
CUST02237,2025-09-30,10,38,2,1,1,7,2,0
CUST02238,2025-09-30,2,6,0,1,0,4,0,4
CUST02239,2025-09-30,5,13,1,1,0,0,0,19
CUST02240,2025-09-30,6,29,1,0,0,0,0,4
CUST02241,2025-09-30,0,0,0,0,0,0,0,31
CUST02242,2025-09-30,1,5,0,0,0,0,0,29
CUST02243,2025-09-30,7,33,3,1,1,0,0,31
CUST02244,2025-09-30,5,22,1,1,0,3,1,0
CUST02245,2025-09-30,7,19,4,1,1,4,1,29
CUST02246,2025-09-30,6,19,3,2,2,2,1,30
CUST02247,2025-09-30,0,0,0,0,0,0,0,4
CUST02248,2025-09-30,2,6,0,0,0,3,0,17
CUST02249,2025-09-30,10,56,2,2,1,8,0,28
CUST02250,2025-09-30,10,56,1,0,0,6,0,18
CUST02251,2025-09-30,8,23,3,1,1,4,1,22
CUST02252,2025-09-30,1,4,0,0,0,0,0,16
CUST02253,2025-09-30,9,43,2,2,1,0,0,15
CUST02254,2025-09-30,4,17,2,0,1,0,0,9
CUST02255,2025-09-30,11,32,6,3,3,0,0,0
CUST02256,2025-09-30,12,52,7,2,3,10,1,10
CUST02257,2025-09-30,3,10,1,1,1,1,0,2
CUST02258,2025-09-30,8,32,4,2,2,5,1,39
CUST02259,2025-09-30,17,79,8,4,4,6,1,8
CUST02260,2025-09-30,7,21,1,0,0,5,1,15
CUST02261,2025-09-30,4,15,2,0,1,2,1,17
CUST02262,2025-09-30,0,0,0,0,0,0,0,30
CUST02263,2025-09-30,8,39,3,2,1,0,0,31
CUST02264,2025-09-30,3,11,2,1,1,1,0,9
CUST02265,2025-09-30,3,11,2,1,1,0,0,0
CUST02266,2025-09-30,2,6,1,0,0,6,3,13
CUST02267,2025-09-30,5,17,1,0,0,5,1,35
CUST02268,2025-09-30,2,7,1,0,0,1,0,26
CUST02269,2025-09-30,8,30,2,2,1,0,0,25
CUST02270,2025-09-30,14,52,2,1,1,3,1,13
CUST02271,2025-09-30,4,16,2,1,1,4,2,27
CUST02272,2025-09-30,13,37,3,2,1,6,2,2
CUST02273,2025-09-30,8,43,1,0,1,5,1,39
CUST02274,2025-09-30,7,30,3,2,2,8,1,7
CUST02275,2025-09-30,5,19,1,1,0,0,0,0
CUST02276,2025-09-30,1,4,0,0,0,0,0,50
CUST02277,2025-09-30,4,18,1,0,0,0,0,49
CUST02278,2025-09-30,0,0,0,0,0,0,0,28
CUST02279,2025-09-30,0,0,0,0,0,0,0,10
CUST02280,2025-09-30,8,31,4,2,1,2,1,32
CUST02281,2025-09-30,8,45,1,1,1,3,0,28
CUST02282,2025-09-30,1,6,0,0,0,0,0,10
CUST02283,2025-09-30,1,5,0,0,0,2,0,26
CUST02284,2025-09-30,11,34,2,1,1,5,2,6
CUST02285,2025-09-30,0,0,0,0,0,3,1,31
CUST02286,2025-09-30,2,10,1,1,0,3,1,58
CUST02287,2025-09-30,0,0,0,0,0,3,1,12
CUST02288,2025-09-30,1,4,0,0,0,0,0,21
CUST02289,2025-09-30,6,27,2,1,0,0,0,6
CUST02290,2025-09-30,6,18,2,1,1,0,0,7
CUST02291,2025-09-30,3,13,1,0,0,2,0,31
CUST02292,2025-09-30,2,5,1,0,0,0,0,4
CUST02293,2025-09-30,4,17,2,0,1,0,0,44
CUST02294,2025-09-30,1,3,1,0,1,4,1,7
CUST02295,2025-09-30,3,9,0,0,0,1,0,0
CUST02296,2025-09-30,11,41,4,1,2,8,1,3
CUST02297,2025-09-30,3,18,1,0,0,4,2,1
CUST02298,2025-09-30,13,60,7,2,3,0,0,36
CUST02299,2025-09-30,7,28,4,1,2,10,1,19
CUST02300,2025-09-30,1,4,1,0,0,3,1,29
CUST02301,2025-09-30,7,42,4,1,3,1,0,35
CUST02302,2025-09-30,8,22,2,0,1,2,0,28
CUST02303,2025-09-30,12,31,6,3,1,0,0,0
CUST02304,2025-09-30,6,21,1,2,0,5,2,14
CUST02305,2025-09-30,12,31,1,1,1,0,0,1
CUST02306,2025-09-30,5,26,2,1,1,7,0,9
CUST02307,2025-09-30,4,20,2,1,1,3,0,13
CUST02308,2025-09-30,0,0,0,0,0,0,0,22
CUST02309,2025-09-30,1,5,0,0,0,2,1,60
CUST02310,2025-09-30,8,22,2,2,0,5,2,1
CUST02311,2025-09-30,3,12,0,1,0,5,2,38
CUST02312,2025-09-30,3,8,0,1,0,7,2,48
CUST02313,2025-09-30,3,9,1,1,1,0,0,30
CUST02314,2025-09-30,16,64,1,0,0,5,1,0
CUST02315,2025-09-30,12,68,5,1,3,0,0,22
CUST02316,2025-09-30,7,30,3,1,1,0,0,8
CUST02317,2025-09-30,9,39,2,2,1,3,1,0
CUST02318,2025-09-30,3,11,1,0,0,3,1,18
CUST02319,2025-09-30,6,20,1,1,0,5,1,21
CUST02320,2025-09-30,3,10,2,0,0,8,2,15
CUST02321,2025-09-30,3,17,1,1,0,5,2,18
CUST02322,2025-09-30,6,35,2,2,1,4,2,0
CUST02323,2025-09-30,4,14,2,1,1,0,0,15
CUST02324,2025-09-30,2,11,0,0,0,1,0,43
CUST02325,2025-09-30,12,30,2,3,1,0,0,0
CUST02326,2025-09-30,4,15,1,1,1,8,3,0
CUST02327,2025-09-30,9,53,1,1,1,3,1,32
CUST02328,2025-09-30,1,3,0,0,0,0,0,0
CUST02329,2025-09-30,7,30,3,1,2,6,3,17
CUST02330,2025-09-30,4,18,1,1,0,3,0,3
CUST02331,2025-09-30,7,19,3,1,2,2,0,0
CUST02332,2025-09-30,4,12,1,1,0,0,0,16
CUST02333,2025-09-30,3,12,1,0,1,7,3,7
CUST02334,2025-09-30,11,42,1,1,0,6,0,1
CUST02335,2025-09-30,7,28,3,1,1,10,1,13
CUST02336,2025-09-30,13,56,7,4,5,6,2,4
CUST02337,2025-09-30,21,55,2,2,0,7,2,0
CUST02338,2025-09-30,16,60,7,4,5,6,2,0
CUST02339,2025-09-30,8,42,4,2,2,5,2,0
CUST02340,2025-09-30,8,47,2,2,1,0,0,1
CUST02341,2025-09-30,2,8,0,1,0,0,0,7
CUST02342,2025-09-30,5,20,3,1,1,0,0,0
CUST02343,2025-09-30,7,40,2,0,1,7,2,0
CUST02344,2025-09-30,2,10,1,1,0,6,2,18
CUST02345,2025-09-30,1,6,0,0,0,3,0,9
CUST02346,2025-09-30,6,24,3,0,1,0,0,0
CUST02347,2025-09-30,3,14,1,1,1,4,2,20
CUST02348,2025-09-30,6,21,1,0,0,3,1,33
CUST02349,2025-09-30,9,38,1,3,1,4,1,8
CUST02350,2025-09-30,1,5,0,0,0,2,1,21
CUST02351,2025-09-30,1,4,0,0,0,1,0,56
CUST02352,2025-09-30,3,12,2,1,1,1,0,15
CUST02353,2025-09-30,6,32,3,1,1,7,1,24
CUST02354,2025-09-30,0,0,0,0,0,1,0,0
CUST02355,2025-09-30,0,0,0,0,0,0,0,0
CUST02356,2025-09-30,13,43,2,3,1,2,1,0
CUST02357,2025-09-30,5,13,0,0,0,4,1,0
CUST02358,2025-09-30,1,4,0,0,0,2,1,0
CUST02359,2025-09-30,17,79,6,3,3,0,0,2
CUST02360,2025-09-30,5,17,2,1,1,4,1,12
CUST02361,2025-09-30,2,10,1,1,1,0,0,13
CUST02362,2025-09-30,4,10,0,0,0,4,1,12
CUST02363,2025-09-30,5,29,2,0,1,0,0,8
CUST02364,2025-09-30,1,5,0,0,0,0,0,31
CUST02365,2025-09-30,17,43,8,1,5,7,1,11
CUST02366,2025-09-30,4,20,1,1,0,1,0,34
CUST02367,2025-09-30,5,20,2,1,1,8,4,15
CUST02368,2025-09-30,2,8,0,1,0,0,0,33
CUST02369,2025-09-30,14,46,6,1,2,6,2,0
CUST02370,2025-09-30,4,22,2,1,1,5,0,0
CUST02371,2025-09-30,4,16,1,1,0,3,0,12
CUST02372,2025-09-30,15,64,2,2,1,6,0,9
CUST02373,2025-09-30,2,8,1,0,0,1,0,0
CUST02374,2025-09-30,2,12,1,0,0,4,2,20
CUST02375,2025-09-30,2,8,1,0,0,4,1,26
CUST02376,2025-09-30,1,5,0,0,0,0,0,0
CUST02377,2025-09-30,9,49,1,2,0,7,3,17
CUST02378,2025-09-30,13,43,3,0,1,3,0,0
CUST02379,2025-09-30,11,48,3,3,1,0,0,25
CUST02380,2025-09-30,0,0,0,0,0,0,0,29
CUST02381,2025-09-30,8,32,2,1,0,8,0,8
CUST02382,2025-09-30,4,21,0,1,0,7,2,7
CUST02383,2025-09-30,7,36,1,1,0,7,3,23
CUST02384,2025-09-30,7,18,2,0,1,0,0,28
CUST02385,2025-09-30,1,5,1,0,0,6,2,5
CUST02386,2025-09-30,7,36,3,1,2,3,1,0
CUST02387,2025-09-30,9,24,4,1,2,9,2,23
CUST02388,2025-09-30,5,19,1,0,0,2,0,9
CUST02389,2025-09-30,1,4,0,0,0,0,0,26
CUST02390,2025-09-30,2,6,0,0,0,0,0,60
CUST02391,2025-09-30,1,4,0,0,0,0,0,18
CUST02392,2025-09-30,2,9,1,0,0,2,1,20
CUST02393,2025-09-30,0,0,0,0,0,5,0,29
CUST02394,2025-09-30,5,16,1,0,1,10,4,5
CUST02395,2025-09-30,1,3,0,0,0,1,0,60
CUST02396,2025-09-30,1,3,0,0,0,0,0,42
CUST02397,2025-09-30,12,59,3,1,2,3,1,25
CUST02398,2025-09-30,4,17,1,0,1,0,0,10
CUST02399,2025-09-30,1,4,1,0,1,5,1,60
CUST02400,2025-09-30,1,5,0,0,0,1,0,11
